id	name
336	Holy See (Vatican City State)|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
340	Honduras|4|7|7|0|0|0|0|0|0|0|0|2|8|6|0|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)
344	Hong Kong|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
348	Hungary|810|919|842|756|748|705|718|689|683|757|649|662|692|642|546|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
352	Iceland|51|49|71|57|66|47|45|61|50|64|57|50|37|33|51|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
356	India|2206|2379|2693|3425|4014|4721|5686|6296|6425|7262|8853|8841|9553|10669|12040|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
360	Indonesia|157|212|234|201|227|235|288|284|386|415|508|533|0|663|702|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(128,128,128)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
364	Iran, Islamic Rep.|410|691|910|1287|2426|4051|5970|10648|15403|12184|11108|11529|10622|11305|13683|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
368	Iraq|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
372	Ireland|925|1019|914|862|787|789|838|847|931|908|733|494|492|333|263|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
376	Israel|1599|1248|1213|1329|1544|1669|1342|1615|1528|1387|1450|1360|1319|1201|1125|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
380	Italy|7877|0|0|0|0|0|0|9255|8588|8814|8877|8794|8439|8307|8601|d3.rgb(255,255,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
384	Cote d'Ivoire|0|0|0|0|0|0|0|0|0|0|0|0|26|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
388	Jamaica|11|4|15|9|11|10|21|6|15|17|14|20|25|22|33|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
392	Japan|384201|382815|365204|358184|368416|367960|347060|333498|330110|295315|290081|287580|287013|271731|265959|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
398	Kazakhstan|1399|1607|1594|1696|1756|1523|1433|1633|1483|1513|1691|1415|0|1824|1742|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(128,128,128)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
400	Jordan|71|52|21|25|42|49|75|59|50|60|45|40|48|35|40|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
404	Kenya|0|0|23|22|31|34|41|41|63|48|77|135|123|127|132|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
408	Korea, Dem. People’s Rep.|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
410	Korea, Rep.|72831|73714|76570|90313|105250|122188|125476|128701|127114|127316|131805|138034|148136|159978|164073|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)|d3.rgb(255,255,0)
414	Kuwait|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
417	Kyrgyz Republic|80|84|123|179|0|0|0|155|135|146|134|124|110|111|132|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
418	Lao PDR|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
422	Lebanon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
426	Lesotho|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
428	Latvia|98|117|150|91|108|112|114|139|206|240|178|173|193|225|103|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)
430	Liberia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
434	Libya|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
438	Liechtenstein|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
440	Lithuania|66|68|85|64|70|68|65|62|87|91|108|93|109|117|123|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
442	Luxembourg|85|51|41|16|23|24|26|15|48|60|79|85|109|113|128|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
446	Macao|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
450	Madagascar|7|0|4|3|16|7|4|9|14|1|9|3|4|4|5|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
454	Malawi|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
458	Malaysia|206|271|322|376|522|522|531|670|818|1234|1231|1076|1114|1199|1353|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,255,0)
462	Maldives|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
466	Mali|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
470	Malta|23|26|22|0|0|0|0|10|14|8|12|9|11|13|5|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
474	Martinique|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
478	Mauritania|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
480	Mauritius|0|0|0|0|0|0|0|0|2|0|0|1|4|2|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)
484	Mexico|431|534|526|468|565|584|574|629|685|822|951|1065|1294|1210|1246|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
492	Monaco|6|6|8|5|7|2|6|11|7|3|6|6|4|5|6|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
496	Mongolia|0|106|121|167|143|100|103|0|0|76|110|0|0|133|139|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
498	Moldova|240|437|239|293|297|377|303|333|273|134|139|97|93|67|67|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
499	Montenegro|0|0|0|0|0|0|0|0|3|0|23|20|37|23|13|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)
500	Montserrat|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
504	Morocco|104|0|0|0|104|140|178|150|177|135|152|169|197|316|355|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(204,0,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)|d3.rgb(255,165,0)
508	Mozambique|0|0|0|0|0|0|0|18|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(204,0,0)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
512	Oman|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
516	Namibia|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)|d3.rgb(128,128,128)
